IDENTIFIER,CONCEPT_CODE,DEFINITION,PARENT_IDENTIFIER,VALUE,PUBLIC_ID,SORTORDER
427705651,128793008,,427704159,"Retinoblastoma, diffuse",Morphological_Abnormalitiy_PID,0
427705652,26019009,,427704159,"Retinoblastoma, differentiated",Morphological_Abnormalitiy_PID,0
427705653,39781001,,427704159,Primitive neuroectodermal tumor,Morphological_Abnormalitiy_PID,0
427705654,30699005,,427704160,Carotid body tumor,Morphological_Abnormalitiy_PID,0
427705655,51747000,,427704160,Extra-adrenal paraganglioma,Morphological_Abnormalitiy_PID,0
427705656,32037004,,427704160,Glomus jugulare tumor,Morphological_Abnormalitiy_PID,0
427705657,52205002,,427704160,Parasympathetic paraganglioma,Morphological_Abnormalitiy_PID,0
427705658,7429002,,427704160,Glomangioma,Morphological_Abnormalitiy_PID,0
427705659,34550005,,427704160,Glomangiomyoma,Morphological_Abnormalitiy_PID,0
427705660,53320004,,427704160,Aortic body tumor,Morphological_Abnormalitiy_PID,0
427705661,29370006,,427704160,"Pheochromocytoma, malignant",Morphological_Abnormalitiy_PID,0
427705662,16822006,,427704160,Malignant carotid body tumor,Morphological_Abnormalitiy_PID,0
427705663,31794002,,427704160,Sympathetic paraganglioma,Morphological_Abnormalitiy_PID,0
427705664,107694002,,427704160,"Paraganglioma, benign",Morphological_Abnormalitiy_PID,0
427705665,803009,,427704160,Paraganglioma,Morphological_Abnormalitiy_PID,0
427705666,72787006,,427704160,Gangliocytic paraganglioma,Morphological_Abnormalitiy_PID,0
427705667,128908003,,427704160,"Glomus tumor, malignant",Morphological_Abnormalitiy_PID,0
427705668,13875003,,427704160,Glomangiosarcoma,Morphological_Abnormalitiy_PID,0
427705669,10438002,,427704160,Glomus tumor,Morphological_Abnormalitiy_PID,0
427705670,9903002,,427704160,"Paraganglioma, malignant",Morphological_Abnormalitiy_PID,0
427705671,32512003,,427704160,"Extra-adrenal paraganglioma, malignant",Morphological_Abnormalitiy_PID,0
427705672,210233007,,427704162,Tibial adamantinoma morphology,Morphological_Abnormalitiy_PID,0
427705673,88006009,,427704179,Cellular blue nevus,Morphological_Abnormalitiy_PID,0
427705674,253055005,,427704186,Intravascular bronchial alveolar tumor,Morphological_Abnormalitiy_PID,0
427705675,56468002,,427704187,Venous hemangioma,Morphological_Abnormalitiy_PID,0
427705676,11071001,,427704187,Racemose hemangioma,Morphological_Abnormalitiy_PID,0
427705677,33929001,,427704187,Epithelioid hemangioma,Morphological_Abnormalitiy_PID,0
427705678,83343001,,427704187,Capillary hemangioma,Morphological_Abnormalitiy_PID,0
427705679,20985003,,427704187,Verrucous keratotic hemangioma,Morphological_Abnormalitiy_PID,0
427705680,54249004,,427704187,Intramuscular hemangioma,Morphological_Abnormalitiy_PID,0
427705681,2099007,,427704187,Hemangioma,Morphological_Abnormalitiy_PID,0
427705682,26810009,,427704187,Angiokeratoma,Morphological_Abnormalitiy_PID,0
427705683,33377007,,427704187,Cavernous hemangioma,Morphological_Abnormalitiy_PID,0
427705706,78319006,,427704281,Nonvenomous insect bite,Morphological_Abnormalitiy_PID,0
427705685,400048001,,427704198,Excoriation,Morphological_Abnormalitiy_PID,0
427705692,385533002,,427704251,Food burn,Morphological_Abnormalitiy_PID,0
427705693,385534008,,427704251,Hot drink burn,Morphological_Abnormalitiy_PID,0
427705694,385536005,,427704251,Hot water burn,Morphological_Abnormalitiy_PID,0
427705695,385532007,,427704251,Fat burn,Morphological_Abnormalitiy_PID,0
427705696,385535009,,427704251,Hot oil burn,Morphological_Abnormalitiy_PID,0
427705697,385537001,,427704251,Steam burn,Morphological_Abnormalitiy_PID,0
427705692,385533002,,427704251,Food burn,Morphological_Abnormalitiy_PID,0
427705693,385534008,,427704251,Hot drink burn,Morphological_Abnormalitiy_PID,0
427705694,385536005,,427704251,Hot water burn,Morphological_Abnormalitiy_PID,0
427705695,385532007,,427704251,Fat burn,Morphological_Abnormalitiy_PID,0
427705696,385535009,,427704251,Hot oil burn,Morphological_Abnormalitiy_PID,0
427705697,385537001,,427704251,Steam burn,Morphological_Abnormalitiy_PID,0
427705698,78319006,,427704258,Nonvenomous insect bite,Morphological_Abnormalitiy_PID,0
427705699,24734008,,427704260,Insect bite,Morphological_Abnormalitiy_PID,0
427705700,409982004,,427704260,Acarina bite,Morphological_Abnormalitiy_PID,0
427705701,13136005,,427704270,Injection site,Morphological_Abnormalitiy_PID,0
427705702,60341009,,427704270,Burrow,Morphological_Abnormalitiy_PID,0
427705703,386141001,,427704270,Insertion site,Morphological_Abnormalitiy_PID,0
427705704,72587008,,427704270,Sting,Morphological_Abnormalitiy_PID,0
427705705,421044003,,427704275,"Surgical wound, leaking",Morphological_Abnormalitiy_PID,0
427705706,78319006,,427704281,Nonvenomous insect bite,Morphological_Abnormalitiy_PID,0
427705716,125166001,,427704363,"Fracture, open, comminuted, healing",Morphological_Abnormalitiy_PID,0
427705717,123738000,,427704363,"Fracture, open, comminuted, with displacement",Morphological_Abnormalitiy_PID,0
427705711,123737005,,427704294,"Fracture, closed, comminuted, with displacement",Morphological_Abnormalitiy_PID,0
427705712,125165002,,427704294,"Fracture, closed, comminuted, healing",Morphological_Abnormalitiy_PID,0
427705711,123737005,,427704294,"Fracture, closed, comminuted, with displacement",Morphological_Abnormalitiy_PID,0
427705712,125165002,,427704294,"Fracture, closed, comminuted, healing",Morphological_Abnormalitiy_PID,0
427705713,427792002,,427704337,"Open, undisplaced fracture",Morphological_Abnormalitiy_PID,0
427705714,429441004,,427704337,"Closed, undisplaced fracture",Morphological_Abnormalitiy_PID,0
427705715,427825001,,427704346,Closed osteochondral fracture,Morphological_Abnormalitiy_PID,0
427705716,125166001,,427704363,"Fracture, open, comminuted, healing",Morphological_Abnormalitiy_PID,0
427705717,123738000,,427704363,"Fracture, open, comminuted, with displacement",Morphological_Abnormalitiy_PID,0
427705718,135899009,,427704381,Salter-Harris type IV,Morphological_Abnormalitiy_PID,0
427705719,135901000,,427704381,Salter-Harris type V,Morphological_Abnormalitiy_PID,0
427705720,135896002,,427704381,Salter-Harris type I,Morphological_Abnormalitiy_PID,0
427705721,135898001,,427704381,Salter-Harris type III,Morphological_Abnormalitiy_PID,0
427705722,135897006,,427704381,Salter-Harris type II,Morphological_Abnormalitiy_PID,0
427705723,409707002,,427704410,Langerhans cell histiocytosis - category,Morphological_Abnormalitiy_PID,0
427705724,128816008,,427704410,Follicular dendritic cell sarcoma,Morphological_Abnormalitiy_PID,0
427705725,128814006,,427704410,Langerhans cell sarcoma,Morphological_Abnormalitiy_PID,0
427705726,128812005,,427704410,"Langerhans cell histiocytosis, disseminated",Morphological_Abnormalitiy_PID,0
427705727,128815007,,427704410,Interdigitating dendritic cell sarcoma,Morphological_Abnormalitiy_PID,0
427705728,128920006,,427704411,Malignant histiocytosis,Morphological_Abnormalitiy_PID,0
427705729,128813000,,427704411,Histiocytic sarcoma,Morphological_Abnormalitiy_PID,0
427705730,22331004,,427704411,Acute monocytic leukemia,Morphological_Abnormalitiy_PID,0
427705731,128816008,,427704411,Follicular dendritic cell sarcoma,Morphological_Abnormalitiy_PID,0
427705732,128814006,,427704411,Langerhans cell sarcoma,Morphological_Abnormalitiy_PID,0
427705733,128812005,,427704411,"Langerhans cell histiocytosis, disseminated",Morphological_Abnormalitiy_PID,0
427705734,128815007,,427704411,Interdigitating dendritic cell sarcoma,Morphological_Abnormalitiy_PID,0
427705735,128834007,,427704413,Chronic neutrophilic leukemia,Morphological_Abnormalitiy_PID,0
427705736,128841001,,427704413,Polycythemia vera,Morphological_Abnormalitiy_PID,0
427705737,128844009,,427704413,Essential thrombocythemia,Morphological_Abnormalitiy_PID,0
427705738,128835008,,427704413,Hypereosinophilic syndrome,Morphological_Abnormalitiy_PID,0
427705739,128843003,,427704413,Myelosclerosis with myeloid metaplasia,Morphological_Abnormalitiy_PID,0
427705740,128842008,,427704413,Chronic myeloproliferative disease,Morphological_Abnormalitiy_PID,0
427705741,63364005,,427704413,Chronic myeloid leukemia,Morphological_Abnormalitiy_PID,0
427705742,128825002,,427704413,"Chronic myelogenous leukemia, BCR/ABL positive",Morphological_Abnormalitiy_PID,0
427705743,128836009,,427704414,Refractory cytopenia with multilineage dysplasia,Morphological_Abnormalitiy_PID,0
427705744,128848007,,427704414,Refractory anemia with excess blasts in transformation,Morphological_Abnormalitiy_PID,0
427705745,128847002,,427704414,Refractory anemia with excess blasts,Morphological_Abnormalitiy_PID,0
427705746,128846006,,427704414,Refractory anemia with sideroblasts,Morphological_Abnormalitiy_PID,0
427705747,373381004,,427704414,"Myelodysplastic syndrome, no ICD-O subtype",Morphological_Abnormalitiy_PID,0
427705748,397337004,,427704414,Refractory cytopenia with multilineage dysplasia and ringed sideroblasts,Morphological_Abnormalitiy_PID,0
427705749,128838005,,427704414,Therapy-related myelodysplastic syndrome,Morphological_Abnormalitiy_PID,0
427705750,128845005,,427704414,Refractory anemia,Morphological_Abnormalitiy_PID,0
427705751,128837000,,427704414,Myelodysplastic syndrome with 5q- syndrome,Morphological_Abnormalitiy_PID,0
427705752,37810007,,427704415,Myeloid leukemia,Morphological_Abnormalitiy_PID,0
427705753,413443009,,427704415,Acute myeloid leukemia,Morphological_Abnormalitiy_PID,0
427705754,128924002,,427704415,Mast cell leukemia,Morphological_Abnormalitiy_PID,0
427705755,413841000,,427704415,Chronic myeloid leukemia - category,Morphological_Abnormalitiy_PID,0
427705756,128826001,,427704416,"Atypical chronic myeloid leukemia, BCR/ABL negative",Morphological_Abnormalitiy_PID,0
427705757,128832006,,427704416,Juvenile myelomonocytic leukemia,Morphological_Abnormalitiy_PID,0
427705758,128831004,,427704416,Chronic myelomonocytic leukemia,Morphological_Abnormalitiy_PID,0
427705759,418152006,,427704420,Precursor B-cell neoplasm,Morphological_Abnormalitiy_PID,0
427705760,314922006,,427704420,B-cell lymphoma morphology,Morphological_Abnormalitiy_PID,0
427705761,414654003,,427704420,Mature (peripheral) B-cell neoplasm,Morphological_Abnormalitiy_PID,0
427705762,127580003,,427704420,Plasma cell neoplasm (morphology),Morphological_Abnormalitiy_PID,0
427705763,21964009,,427704421,Malignant lymphoma,Morphological_Abnormalitiy_PID,0
427705764,128930002,,427704421,Hodgkin lymphoma (category),Morphological_Abnormalitiy_PID,0
427705765,110459008,,427704421,"Malignant lymphoma, metastatic",Morphological_Abnormalitiy_PID,0
427705766,128929007,,427704421,Non-Hodgkin lymphoma (category),Morphological_Abnormalitiy_PID,0
427705767,128798004,,427704421,Composite Hodgkin and non-Hodgkin lymphoma,Morphological_Abnormalitiy_PID,0
427705768,397351004,,427704422,"Post-transplant lymphoproliferative disorder, polymorphic",Morphological_Abnormalitiy_PID,0
427705769,413440007,,427704423,Acute lymphoblastic leukemia - category,Morphological_Abnormalitiy_PID,0
427705770,32280000,,427704423,Lymphoid leukemia,Morphological_Abnormalitiy_PID,0
427705771,413840004,,427704423,Chronic lymphoid leukemia - category,Morphological_Abnormalitiy_PID,0
427705772,419035001,,427704424,Mature T-cell AND/OR NK cell neoplasm,Morphological_Abnormalitiy_PID,0
427705773,415156005,,427704424,Precursor T-cell neoplasm,Morphological_Abnormalitiy_PID,0
427705774,314926009,,427704424,T-cell lymphoma morphology,Morphological_Abnormalitiy_PID,0
427705775,414646000,,427704425,Malignant immunoproliferative neoplasm,Morphological_Abnormalitiy_PID,0
427705776,52097008,,427704425,Angioimmunoblastic lymphadenopathy,Morphological_Abnormalitiy_PID,0
427705777,55081009,,427704425,T-gamma lymphoproliferative disease,Morphological_Abnormalitiy_PID,0
427705778,127580003,,427704425,Plasma cell neoplasm (morphology),Morphological_Abnormalitiy_PID,0
427705779,41556003,,427704425,Angiocentric immunoproliferative lesion,Morphological_Abnormalitiy_PID,0
427705780,311415007,,427704478,Appendicostomy - stoma,Morphological_Abnormalitiy_PID,0
427705781,264364002,,427704478,Ileostomy - stoma,Morphological_Abnormalitiy_PID,0
427705782,311416008,,427704478,Cecostomy - stoma,Morphological_Abnormalitiy_PID,0
427705783,310873008,,427704478,Duodenostomy - stoma,Morphological_Abnormalitiy_PID,0
427705784,264585001,,427704478,Colostomy - stoma,Morphological_Abnormalitiy_PID,0
427705785,311411003,,427704478,Jejunostomy - stoma,Morphological_Abnormalitiy_PID,0
427706719,134346001,,427705664,Paraganglioma morphology,Morphological_Abnormalitiy_PID,0
427705787,276736008,,427704500,Clear cell syringoma,Morphological_Abnormalitiy_PID,0
427705788,211710004,,427704502,Turban tumor,Morphological_Abnormalitiy_PID,0
427705789,253080005,,427704526,Angioblastic meningioma,Morphological_Abnormalitiy_PID,0
427705790,253081009,,427704527,Secretory meningioma,Morphological_Abnormalitiy_PID,0
427705791,277999002,,427704527,Xanthomatous meningioma,Morphological_Abnormalitiy_PID,0
427705792,253083007,,427704527,Lymphoplasmocyte-rich meningioma,Morphological_Abnormalitiy_PID,0
427705793,253082002,,427704527,Choroid meningioma,Morphological_Abnormalitiy_PID,0
427705794,253084001,,427704527,Microcystic meningioma,Morphological_Abnormalitiy_PID,0
427705900,278408005,,427704604,Mural unicystic ameloblastoma,Morphological_Abnormalitiy_PID,0
427705901,278407000,,427704604,Plexiform unicystic ameloblastoma,Morphological_Abnormalitiy_PID,0
427705997,43375002,,427704938,Rhabdomyoma,Morphological_Abnormalitiy_PID,0
427705998,86959002,,427704938,Angiomyoma,Morphological_Abnormalitiy_PID,0
427705999,40123003,,427704938,Fetal rhabdomyoma,Morphological_Abnormalitiy_PID,0
427706000,20810002,,427704938,Myelolipoma,Morphological_Abnormalitiy_PID,0
427706001,66357004,,427704938,Myoma,Morphological_Abnormalitiy_PID,0
427706002,400169002,,427704938,Benign leiomyomatous neoplasm - category,Morphological_Abnormalitiy_PID,0
427706003,128748000,,427704938,Genital rhabdomyoma,Morphological_Abnormalitiy_PID,0
427706004,16107003,,427704938,Adult rhabdomyoma,Morphological_Abnormalitiy_PID,0
427705981,134328007,,427704934,Lipoma morphology,Morphological_Abnormalitiy_PID,0
427705982,63629005,,427704934,Lipoblastomatosis,Morphological_Abnormalitiy_PID,0
427705807,72079004,,427704551,Dermatofibroma,Morphological_Abnormalitiy_PID,0
427705808,25889007,,427704551,Benign fibrous histiocytoma,Morphological_Abnormalitiy_PID,0
427705809,128741006,,427704551,Deep histiocytoma,Morphological_Abnormalitiy_PID,0
427706544,443897009,,427705607,Tubular adenoma - category,Morphological_Abnormalitiy_PID,0
427706545,128860008,,427705607,Juxtaglomerular tumor,Morphological_Abnormalitiy_PID,0
427706546,89773001,,427705607,Mixed cell adenoma,Morphological_Abnormalitiy_PID,0
427706547,409703003,,427705607,Adrenal cortical adenoma - category,Morphological_Abnormalitiy_PID,0
427706548,48619006,,427705607,Mixed acidophil-basophil adenoma,Morphological_Abnormalitiy_PID,0
427706549,1752006,,427705607,Clear cell adenoma,Morphological_Abnormalitiy_PID,0
427706550,78058005,,427705607,Liver cell adenoma,Morphological_Abnormalitiy_PID,0
427706551,21109002,,427705607,Acidophil adenoma,Morphological_Abnormalitiy_PID,0
427706552,32048006,,427705607,Adenoma,Morphological_Abnormalitiy_PID,0
427706553,82375006,,427705607,Adenomatous polyp,Morphological_Abnormalitiy_PID,0
427706554,81393009,,427705607,Sweat gland adenoma,Morphological_Abnormalitiy_PID,0
427706555,58161009,,427705607,Clear cell adenofibroma,Morphological_Abnormalitiy_PID,0
427706556,128653004,,427705607,Serrated adenoma,Morphological_Abnormalitiy_PID,0
427706557,128664001,,427705607,Pituitary adenoma,Morphological_Abnormalitiy_PID,0
427706558,128652009,,427705607,Flat adenoma,Morphological_Abnormalitiy_PID,0
427706559,77653004,,427705607,Monomorphic adenoma,Morphological_Abnormalitiy_PID,0
427706560,55681005,,427705607,Skin appendage adenoma,Morphological_Abnormalitiy_PID,0
427706561,34337008,,427705607,Prolactinoma,Morphological_Abnormalitiy_PID,0
427706562,8097004,,427705607,Alveolar adenoma,Morphological_Abnormalitiy_PID,0
427706563,25324008,,427705607,Insulinoma,Morphological_Abnormalitiy_PID,0
427706564,61722000,,427705607,Tubulovillous adenoma,Morphological_Abnormalitiy_PID,0
427706565,26638004,,427705607,Water-clear cell adenoma,Morphological_Abnormalitiy_PID,0
427706566,70921007,,427705607,Adenomatous polyposis coli,Morphological_Abnormalitiy_PID,0
427706567,26545006,,427705607,Macrofollicular adenoma,Morphological_Abnormalitiy_PID,0
427706568,128641003,,427705607,Canalicular adenoma,Morphological_Abnormalitiy_PID,0
427706569,37039006,,427705607,Chromophobe adenoma,Morphological_Abnormalitiy_PID,0
427706570,27230006,,427705607,Basal cell adenoma,Morphological_Abnormalitiy_PID,0
427706571,59120003,,427705607,Embryonal adenoma,Morphological_Abnormalitiy_PID,0
427706572,6379007,,427705607,Multiple adenomatous polyps,Morphological_Abnormalitiy_PID,0
427706573,76345009,,427705607,Islet cell adenoma,Morphological_Abnormalitiy_PID,0
427706574,89439007,,427705607,Oxyphilic adenoma,Morphological_Abnormalitiy_PID,0
427706575,128672004,,427705607,Hyalinizing trabecular adenoma,Morphological_Abnormalitiy_PID,0
427706576,36318001,,427705607,Apocrine adenoma,Morphological_Abnormalitiy_PID,0
427706577,21930005,,427705607,Trabecular adenoma,Morphological_Abnormalitiy_PID,0
